ruche;chemin;nom_fichier;annee;mois;jour;date;taille_Mo;heure;nb_videos;premiere_heure;derniere_heure;heures_presentes;taille_totale_mo;taille_moyenne_video_mo;jour_suspect_taille;commentaires;Catégorie;Exploitabilité;Nbr LED;nom_lot;taille_lot;hyperparametre;hyperparametre_file;categorie_traitement;passage;statut;nb_phases_WPM;temps_s;chemin_serveur;output_path;temps_passage_1_s;temps_passage_2_s;a_ete_relancee;temps_total_video_s;fichier_source_csv;statut_passage_1;nb_phases_passage_1;statut_passage_2;nb_phases_passage_2;duree_passage_1_lot_s;duree_passage_2_lot_s;duree_calcul_lot_s;n_workers_passage_1;n_workers_passage_2;datetime_video;temperature_moy_30min;pression_moy_30min;humidite_moy_30min;vent_moyen_IC_30min;rafales_IC_moy_30min;rafales_IC_max_30min;direction_IC_30min;vent_moyen_MR_30min;rafales_MR_moy_30min;rafales_MR_max_30min;direction_MR_30min;n_obs_IC_30min;n_obs_MR_30min;lightning_activity_1h;lightning_distance_min_1h;n_obs_lightning_1h;pluie_1h_precedente;heure_pluie;delai_pluie_min
nap-mag12552203;H:\nap-mag12552203\2023-5-25\Record_2023-5-25_16-0-26_csi0.mp4;Record_2023-5-25_16-0-26_csi0.mp4;2023;5;25;2023-05-25;219.640991;16:0:26;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14774.85;205.21;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;2;338.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-25_16-0-26_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-25_16-0-26_csi0;155.7;338.7;True;494.4;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-25 16:00:26;21.333333333333332;1027.5333333333333;43.5;25.733333333333334;50.4;50.4;78.99847470611665;5.8500000000000005;20.934;23.184;112.5;3;2;0.0;;4;0.0;2023-05-25 16:00:00;0.43333333333333335
nap-mag12552203;H:\nap-mag12552203\2023-5-25\Record_2023-5-25_17-0-29_csi0.mp4;Record_2023-5-25_17-0-29_csi0.mp4;2023;5;25;2023-05-25;218.264706;17:0:29;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14774.85;205.21;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;4;663.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-25_17-0-29_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-25_17-0-29_csi0;663.7;0.0;False;663.7;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-25 17:00:29;21.46666666666667;1027.4333333333334;44.25;27.5;50.29999999999999;50.3;70.66057746862415;5.994;17.442;18.072;121.5;3;2;0.0;;4;0.0;2023-05-25 17:00:00;0.48333333333333334
nap-mag12552203;H:\nap-mag12552203\2023-5-25\Record_2023-5-25_18-0-32_csi0.mp4;Record_2023-5-25_18-0-32_csi0.mp4;2023;5;25;2023-05-25;217.731765;18:0:32;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14774.85;205.21;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;1;711.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-25_18-0-32_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-25_18-0-32_csi0;711.8;0.0;False;711.8;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-25 18:00:32;20.76666666666667;1027.8333333333335;46.0;20.866666666666664;46.36666666666667;47.1;76.67452323432873;5.346;15.012;15.444;101.0;3;2;0.0;;4;0.0;2023-05-25 18:00:00;0.5333333333333333
nap-mag12552203;H:\nap-mag12552203\2023-5-25\Record_2023-5-25_19-0-35_csi0.mp4;Record_2023-5-25_19-0-35_csi0.mp4;2023;5;25;2023-05-25;217.757362;19:0:35;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14774.85;205.21;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;5;321.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-25_19-0-35_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-25_19-0-35_csi0;79.6;321.8;True;401.4;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-25 19:00:35;19.433333333333334;1028.3333333333335;49.75;11.4;32.93333333333333;34.8;75.99898298231741;4.752;15.984;17.136;148.5;3;2;0.0;;4;0.0;2023-05-25 19:00:00;0.5833333333333334
nap-mag12552203;H:\nap-mag12552203\2023-5-25\Record_2023-5-25_20-0-39_csi0.mp4;Record_2023-5-25_20-0-39_csi0.mp4;2023;5;25;2023-05-25;212.205646;20:0:39;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14774.85;205.21;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;3;764.9;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-25_20-0-39_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-25_20-0-39_csi0;764.9;0.0;False;764.9;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-25 20:00:39;16.466666666666665;1028.7;56.75;12.966666666666669;20.6;20.6;49.332104335501256;4.518;13.896;16.848;144.50000000000003;3;2;0.0;;4;0.0;2023-05-25 20:00:00;0.65
nap-mag12552203;H:\nap-mag12552203\2023-5-25\Record_2023-5-25_9-0-3_csi0.mp4;Record_2023-5-25_9-0-3_csi0.mp4;2023;5;25;2023-05-25;213.837742;9:0:3;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14774.85;205.21;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;4;708.8;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-25_9-0-3_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-25_9-0-3_csi0;708.8;0.0;False;708.8;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-25 09:00:03;17.0;1028.5666666666666;70.0;25.666666666666668;40.46666666666667;44.0;52.33309255017161;3.7440000000000007;12.42;14.22;184.49999999999997;3;2;0.0;;4;0.0;2023-05-25 09:00:00;0.05
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_10-0-6_csi0.mp4;Record_2023-5-26_10-0-6_csi0.mp4;2023;5;26;2023-05-26;213.092668;10:0:6;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;10;696.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_10-0-6_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_10-0-6_csi0;696.7;0.0;False;696.7;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 10:00:06;22.066666666666666;1029.7666666666667;68.0;13.166666666666666;22.600000000000005;23.1;77.00826430746326;3.402;12.636;13.716;107.0;3;2;0.0;;4;0.0;2023-05-26 10:00:00;0.1
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_11-0-10_csi0.mp4;Record_2023-5-26_11-0-10_csi0.mp4;2023;5;26;2023-05-26;212.76969;11:0:10;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;1;560.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_11-0-10_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_11-0-10_csi0;560.7;0.0;False;560.7;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 11:00:10;23.833333333333332;1029.3333333333333;61.75;14.066666666666668;24.400000000000002;25.2;67.66663657794042;3.762;10.224;10.368;108.00000000000001;3;2;0.0;;4;0.0;2023-05-26 11:00:00;0.16666666666666666
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_12-0-13_csi0.mp4;Record_2023-5-26_12-0-13_csi0.mp4;2023;5;26;2023-05-26;215.952155;12:0:13;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;8;329.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_12-0-13_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_12-0-13_csi0;117.9;329.2;True;447.1;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 12:00:13;25.400000000000002;1028.8333333333333;57.25;15.666666666666666;26.899999999999995;26.9;73.67496453193229;3.114;8.046;8.424;97.0;3;2;0.0;;4;0.0;2023-05-26 12:00:00;0.21666666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_13-0-16_csi0.mp4;Record_2023-5-26_13-0-16_csi0.mp4;2023;5;26;2023-05-26;214.400221;13:0:16;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;2;370.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_13-0-16_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_13-0-16_csi0;65.7;370.6;True;436.3;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 13:00:16;26.433333333333334;1028.2333333333333;52.5;16.566666666666666;35.8;35.8;81.33431218602843;4.0680000000000005;14.04;17.424;139.5;3;2;0.0;;4;0.0;2023-05-26 13:00:00;0.26666666666666666
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_14-0-19_csi0.mp4;Record_2023-5-26_14-0-19_csi0.mp4;2023;5;26;2023-05-26;217.6254;14:0:19;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;7;762.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_14-0-19_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_14-0-19_csi0;762.3;0.0;False;762.3;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 14:00:19;26.900000000000002;1027.7333333333333;49.25;16.766666666666666;40.9;40.9;81.69084625680883;4.194;10.835999999999999;11.232;141.0;3;2;0.0;;4;0.0;2023-05-26 14:00:00;0.31666666666666665
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_15-0-22_csi0.mp4;Record_2023-5-26_15-0-22_csi0.mp4;2023;5;26;2023-05-26;221.236429;15:0:22;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;1;1102.4;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_15-0-22_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_15-0-22_csi0;1102.4;0.0;False;1102.4;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 15:00:22;27.366666666666664;1027.3;46.75;20.166666666666668;34.7;34.7;75.32769203182397;4.356;13.212;16.452;124.49999999999999;3;2;0.0;;4;0.0;2023-05-26 15:00:00;0.36666666666666664
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_16-0-26_csi0.mp4;Record_2023-5-26_16-0-26_csi0.mp4;2023;5;26;2023-05-26;221.778683;16:0:26;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_2;reussite;11;2281.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_16-0-26_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_16-0-26_csi0;1320.5;2281.5;True;3602.0;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 16:00:26;27.166666666666668;1027.0333333333333;45.0;20.2;33.93333333333333;34.0;68.3379811536068;4.14;15.588000000000001;15.840000000000002;137.50000000000003;3;2;0.0;;4;0.0;2023-05-26 16:00:00;0.43333333333333335
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_17-0-29_csi0.mp4;Record_2023-5-26_17-0-29_csi0.mp4;2023;5;26;2023-05-26;217.898082;17:0:29;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;3;952.0;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_17-0-29_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_17-0-29_csi0;952.0;0.0;False;952.0;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 17:00:29;26.8;1026.8666666666668;44.75;19.666666666666664;33.46666666666667;33.5;62.99510674900901;4.176;14.544;16.308;150.0;3;2;0.0;;4;0.0;2023-05-26 17:00:00;0.48333333333333334
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_18-0-32_csi0.mp4;Record_2023-5-26_18-0-32_csi0.mp4;2023;5;26;2023-05-26;216.047621;18:0:32;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;3;622.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_18-0-32_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_18-0-32_csi0;622.3;0.0;False;622.3;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 18:00:32;25.633333333333336;1026.8666666666666;46.75;19.766666666666666;32.06666666666666;32.4;53.334177360247885;4.086;12.978;13.824;157.5;3;2;0.0;;4;0.0;2023-05-26 18:00:00;0.5333333333333333
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_19-0-35_csi0.mp4;Record_2023-5-26_19-0-35_csi0.mp4;2023;5;26;2023-05-26;213.220176;19:0:35;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite_sans_phase;0;634.9;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_19-0-35_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_19-0-35_csi0;634.9;0.0;False;634.9;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 19:00:35;23.933333333333337;1027.2;48.0;15.766666666666666;36.6;36.6;53.99989843765718;3.5460000000000003;11.574000000000002;12.672;141.5;3;2;0.0;;4;0.0;2023-05-26 19:00:00;0.5833333333333334
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_20-0-38_csi0.mp4;Record_2023-5-26_20-0-38_csi0.mp4;2023;5;26;2023-05-26;211.335089;20:0:38;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite_sans_phase;0;389.6;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_20-0-38_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_20-0-38_csi0;389.6;0.0;False;389.6;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 20:00:38;20.733333333333334;1027.4333333333334;55.25;14.233333333333334;22.5;24.8;46.999695220113786;3.24;9.774000000000001;11.052;166.0;3;2;0.0;;4;0.0;2023-05-26 20:00:00;0.6333333333333333
nap-mag12552203;H:\nap-mag12552203\2023-5-26\Record_2023-5-26_9-0-2_csi0.mp4;Record_2023-5-26_9-0-2_csi0.mp4;2023;5;26;2023-05-26;216.081729;9:0:2;72;09:00:02;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14794.49;205.48;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;7;419.3;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-26_9-0-2_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-26_9-0-2_csi0;419.3;0.0;False;419.3;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-26 09:00:02;20.066666666666666;1029.8;75.75;13.433333333333332;22.899999999999995;22.9;73.33363440402731;3.51;11.448;13.392;111.5;3;2;0.0;;4;0.0;2023-05-26 09:00:00;0.03333333333333333
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_10-0-7_csi0.mp4;Record_2023-5-27_10-0-7_csi0.mp4;2023;5;27;2023-05-27;211.622255;10:0:7;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;5;550.7;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_10-0-7_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_10-0-7_csi0;550.7;0.0;False;550.7;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 10:00:07;24.03333333333333;1025.6333333333334;69.5;17.066666666666666;28.599999999999998;30.8;49.33363440402731;3.06;8.658000000000001;9.252;132.0;3;2;0.0;;4;0.0;2023-05-27 10:00:00;0.11666666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_11-0-10_csi0.mp4;Record_2023-5-27_11-0-10_csi0.mp4;2023;5;27;2023-05-27;212.233619;11:0:10;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;1;821.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_11-0-10_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_11-0-10_csi0;821.2;0.0;False;821.2;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 11:00:10;26.0;1025.5;61.5;15.366666666666667;29.599999999999998;30.8;80.04320196686245;3.186;10.475999999999999;10.728;146.50000000000003;3;2;0.0;;4;0.0;2023-05-27 11:00:00;0.16666666666666666
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_12-0-13_csi0.mp4;Record_2023-5-27_12-0-13_csi0.mp4;2023;5;27;2023-05-27;213.21175;12:0:13;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;4;684.2;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_12-0-13_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_12-0-13_csi0;684.2;0.0;False;684.2;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 12:00:13;27.03333333333333;1025.0333333333333;56.5;13.5;29.03333333333333;30.2;70.65587017290831;3.6719999999999997;13.428;14.148;166.0;3;2;0.0;;4;0.0;2023-05-27 12:00:00;0.21666666666666667
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_13-0-17_csi0.mp4;Record_2023-5-27_13-0-17_csi0.mp4;2023;5;27;2023-05-27;211.454745;13:0:17;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;4;716.5;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_13-0-17_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_13-0-17_csi0;716.5;0.0;False;716.5;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 13:00:17;27.900000000000002;1024.6;51.5;11.466666666666669;25.73333333333333;31.9;66.31766537303317;4.140000000000001;12.618;13.608;150.5;3;2;0.0;;4;0.0;2023-05-27 13:00:00;0.2833333333333333
nap-mag12552203;H:\nap-mag12552203\2023-5-27\Record_2023-5-27_14-0-20_csi0.mp4;Record_2023-5-27_14-0-20_csi0.mp4;2023;5;27;2023-05-27;211.77176;14:0:20;72;09:00:03;20:50:41;9,10,11,12,13,14,15,16,17,18,19,20;14448.31;200.67;NON;ok;OK;Exploitable;;2203_OK_LOT_007_50_2023-05-24_2023-05-28;50;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30;best_hyperparameters_2203_DUR05_ED40_DX15_SLOPE2_35_GAP30_SR30.json;2203_OK;passage_1;reussite;2;684.1;/home/LEnguehard/code/DANSE/pipeline_wpm/videos/Record_2023-5-27_14-0-20_csi0.mp4;/home/LEnguehard/code/DANSE/pipeline_wpm/outputs/Record_2023-5-27_14-0-20_csi0;684.1;0.0;False;684.1;resultats_2203_2203_OK_LOT_007_50_2023-05-24_2023-05-28.csv;;;;;;;;;;2023-05-27 14:00:20;28.3;1024.2666666666667;48.5;12.4;28.8;31.9;70.33608818559301;3.582;11.502;11.592;122.49999999999999;3;2;0.0;;4;0.0;2023-05-27 14:00:00;0.3333333333333333
