"psi_z";"psi";"n_gauche";"n_droite";"logLik";"AIC";"modele";"reponse";"source";"vent";"version";"variable"
-0,298499709846491;2,57400000000001;2350;2953;-1392,18990058376;2842,37980116753;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
-0,163984169594704;2,73600000000001;2656;2647;-1392,06650501985;2842,1330100397;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
-0,0145224582038303;2,91600000000001;2980;2323;-1391,94278033371;2841,88556066743;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,119993082047956;3,07800000000001;3268;2035;-1391,91623404424;2841,83246808847;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,26945479343883;3,25800000000001;3567;1736;-1391,87508638579;2841,75017277158;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,463755018246966;3,49200000000001;3883;1420;-1391,6839995511;2841,36799910221;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,700758589166784;3,77742857142859;4166;1137;-1391,52682389416;2841,05364778832;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,747884781840029;3,83418367346941;4237;1066;-1391,50696676928;2841,01393353857;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,795010974513274;3,89093877551022;4270;1033;-1391,47963730268;2840,95927460535;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,842137167186518;3,94769387755104;4323;980;-1391,47071451586;2840,94142903172;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,889263359859763;4,00444897959185;4383;920;-1391,49618627881;2840,99237255762;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,936389552533008;4,06120408163267;4432;871;-1391,49990173069;2840,99980346138;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,95697866583685;4,08600000000001;4472;831;-1391,50086575241;2841,00173150481;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
0,983515745206252;4,11795918367349;4490;813;-1391,52697066914;2841,05394133829;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,0306419378795;4,1747142857143;4542;761;-1391,60445974522;2841,20891949045;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,07776813055274;4,23146938775512;4589;714;-1391,6720870888;2841,3441741776;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,12489432322599;4,28822448979593;4613;690;-1391,76479741859;2841,52959483718;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,17202051589923;4,34497959183675;4642;661;-1391,85305316691;2841,70610633381;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,21914670857248;4,40173469387757;4689;614;-1391,93178463125;2841,8635692625;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,26627290124572;4,45848979591838;4729;574;-1392,00431772877;2842,00863545753;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,31339909391897;4,5152448979592;4740;563;-1392,07949196649;2842,15898393297;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
1,36052528659221;4,57200000000002;4777;526;-1392,16190155636;2842,32380311271;"presence_MR_moyen_sans_2202_2024";"presence";"MR";"moyen";"sans_2202_2024";"vent"
-1,3309209221059;15,4666666666667;425;3809;-16883,285013077;33826,570026154;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-1,04017991305668;16,9;667;3567;-16880,7784572223;33821,5569144446;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,81029167334334;18,0333333333334;913;3321;-16876,9617222077;33813,9234444153;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,5939262712602;19,1;1151;3083;-16873,8554440715;33807,7108881429;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,57267609784132;19,2047619047619;1175;3059;-16873,7750497738;33807,5500995476;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,55142592442244;19,3095238095238;1226;3008;-16873,772638584;33807,5452771681;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,53017575100356;19,4142857142857;1246;2988;-16873,7618945687;33807,5237891373;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,50892557758468;19,5190476190476;1279;2955;-16873,7721387562;33807,5442775124;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,487675404165801;19,6238095238095;1306;2928;-16873,7780467734;33807,5560935468;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,466425230746921;19,7285714285714;1336;2898;-16873,7687842879;33807,5375685757;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,445175057328041;19,8333333333333;1382;2852;-16873,7891618233;33807,5783236466;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,431652219697844;19,9;1396;2838;-16873,8244860265;33807,648972053;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,423924883909161;19,9380952380953;1415;2819;-16873,8521413808;33807,7042827616;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,402674710490281;20,0428571428572;1441;2793;-16873,8748281829;33807,7496563659;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,381424537071401;20,1476190476191;1482;2752;-16873,9082501668;33807,8165003337;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,360174363652521;20,252380952381;1517;2717;-16873,9569616366;33807,9139232731;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,338924190233641;20,3571428571429;1558;2676;-16874,0192745329;33808,0385490658;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,317674016814761;20,4619047619048;1595;2639;-16874,1228730108;33808,2457460216;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,296423843395881;20,5666666666667;1638;2596;-16874,2121106167;33808,4242212333;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,147672629463722;21,3;1877;2357;-16875,3281376772;33810,6562753543;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-0,0192056719768564;21,9333333333333;2118;2116;-16876,5163595331;33813,0327190662;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
0,102499866694909;22,5333333333333;2375;1859;-16878,1935485127;33816,3870970253;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
0,224205405366677;23,1333333333333;2612;1622;-16879,8329687341;33819,6659374681;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
0,352672362853541;23,7666666666667;2846;1388;-16881,1434896115;33822,2869792229;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
0,541992089676289;24,7;3087;1147;-16882,0808988172;33824,1617976345;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
0,731311816499038;25,6333333333333;3328;906;-16883,5396996464;33827,0793992929;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
0,97472289384257;26,8333333333333;3574;660;-16884,4464214547;33828,8928429094;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
1,2248953900012;28,0666666666666;3812;422;-16884,8249760621;33829,6499521243;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"temperature"
-1,23174386982187;45,7500000000002;439;3795;-16883,8879424542;33827,7758849084;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-1,03318922470531;49,2964285714288;666;3568;-16882,5018818496;33825,0037636991;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,825836589271403;53,0000000000002;929;3305;-16881,2701897692;33822,5403795384;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,643878153162575;56,2500000000002;1156;3078;-16878,3515665307;33816,7031330614;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,475916519831349;59,2500000000002;1403;2831;-16874,2244371108;33808,4488742216;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,307954886500124;62,2500000000002;1642;2592;-16870,5100614833;33801,0201229667;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,283960367452806;62,6785714285717;1665;2569;-16870,0681328476;33800,1362656951;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,259965848405488;63,1071428571431;1687;2547;-16869,6437619714;33799,2875239428;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,23597132935817;63,5357142857145;1742;2492;-16869,2898402241;33798,5796804483;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,211976810310852;63,9642857142859;1762;2472;-16869,1330838997;33798,2661677993;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,187982291263534;64,3928571428574;1794;2440;-16869,0118058255;33798,0236116509;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,163987772216216;64,8214285714288;1831;2403;-16868,9337123075;33797,867424615;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,139993253168898;65,2500000000002;1872;2362;-16868,8833470683;33797,7666941365;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,125996450391296;65,5000000000002;1885;2349;-16868,8735605013;33797,7471210026;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,11599873412158;65,6785714285717;1886;2348;-16868,8624006697;33797,7248013393;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,0920042150742617;66,1071428571431;1918;2316;-16868,8255749471;33797,6511498943;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,0680096960269437;66,5357142857145;1968;2266;-16868,8287645159;33797,6575290319;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,0440151769796258;66,9642857142859;1995;2239;-16868,8156392041;33797,6312784081;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-0,0200206579323077;67,3928571428574;2040;2194;-16868,8357961395;33797,6715922789;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
0,00397386111501025;67,8214285714288;2081;2153;-16868,9317731594;33797,8635463188;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
0,0279683801623282;68,2500000000002;2125;2109;-16869,0521638521;33798,1043277042;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
0,209926816271156;71,5000000000002;2364;1870;-16870,4989792071;33800,9979584142;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
0,395684384562478;74,8178571428574;2601;1633;-16872,3382485902;33804,6764971803;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
0,587840491266414;78,2500000000003;2871;1363;-16874,4975141646;33808,9950283292;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
0,75580212459764;81,2500000000003;3092;1142;-16877,1175576791;33814,2351153581;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
0,965754166261673;85,0000000000003;3331;903;-16879,8078375248;33819,6156750497;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
1,21769661625851;89,5000000000003;3581;653;-16882,2658918858;33824,5317837716;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
1,45564226347775;93,7500000000003;3822;412;-16883,0559939198;33826,1119878396;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"humidite"
-1,20872796786324;1016,4;427;3807;-16884,2684384099;33828,5368768198;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
-0,896812566175113;1018,16666666667;674;3560;-16883,9617141419;33827,9234282839;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
-0,61432314577829;1019,76666666667;909;3325;-16882,7115733868;33825,4231467737;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
-0,455422846805115;1020,66666666667;1162;3072;-16881,7554151358;33823,5108302717;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
-0,302407744090181;1021,53333333334;1394;2840;-16881,1220621889;33822,2441243779;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
-0,167048230150071;1022,3;1634;2600;-16880,3025175328;33820,6050350656;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
-0,0375739124681818;1023,03333333334;1878;2356;-16878,0670127663;33816,1340255325;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,0742448164388831;1023,66666666667;2119;2115;-16876,1753611911;33812,3507223822;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,186063545345948;1024,3;2372;1862;-16874,5838273424;33809,1676546848;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,328905665957326;1025,10904761905;2601;1633;-16875,1142121498;33810,2284242995;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,480323358259293;1025,96666666667;2847;1387;-16876,7194998515;33813,4389997031;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,586256890908077;1026,56666666667;3086;1148;-16876,9892338762;33813,9784677523;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,745157189881292;1027,46666666667;3327;907;-16877,7127272956;33815,4254545912;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,904057488854468;1028,36666666667;3572;662;-16878,0895589352;33816,1791178705;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,919611221822744;1028,45476190476;3595;639;-16877,8374499604;33815,6748999207;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,93516495479102;1028,54285714286;3626;608;-16877,5799478594;33815,1598957188;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,950718687759297;1028,63095238096;3649;585;-16877,2940618032;33814,5881236065;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,966272420727573;1028,71904761905;3679;555;-16876,9223081152;33813,8446162303;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,981826153695849;1028,80714285715;3709;525;-16876,5266841444;33813,0533682888;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
0,997379886664126;1028,89523809524;3719;515;-16876,1131026441;33812,2262052883;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,0129336196324;1028,98333333334;3729;505;-16875,7352075586;33811,4704151173;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,02848735260068;1029,07142857143;3741;493;-16875,3612498756;33810,7224997511;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,04404108556895;1029,15952380953;3750;484;-16874,9661619747;33809,9323239494;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,05959481853723;1029,24761904762;3762;472;-16874,5792487201;33809,1584974402;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,07514855150551;1029,33571428572;3779;455;-16874,2396913036;33808,4793826072;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,09070228447378;1029,42380952381;3781;453;-16874,0252012617;33808,0504025235;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,10625601744206;1029,51190476191;3796;438;-16873,7479910003;33807,4959820007;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
1,12180975041034;1029,6;3811;423;-16873,471166359;33806,9423327179;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"pression"
-1,1205391224963;1,58400000000001;457;3777;-16884,5756383424;33829,1512766848;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,971077411105424;1,76400000000001;676;3558;-16884,7152709159;33829,4305418319;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,836561870853637;1,92600000000001;915;3319;-16884,8272773079;33829,6545546158;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,702046330601851;2,088;1152;3082;-16884,8050511837;33829,6101023675;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,567530790350064;2,25;1404;2830;-16884,8045415524;33829,6090831049;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,447961421237365;2,394;1639;2595;-16884,8205969235;33829,6411938469;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,313445880985579;2,556;1879;2355;-16884,8201703864;33829,6403407727;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,163984169594704;2,736;2126;2108;-16884,7980954686;33829,5961909371;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-0,0145224582038307;2,916;2364;1870;-16884,698419107;33829,396838214;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
0,119993082047956;3,078;2611;1623;-16884,6181059899;33829,2362119798;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
0,284400964577917;3,276;2860;1374;-16884,4509174048;33828,9018348095;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
0,463755018246966;3,492;3099;1135;-16884,212855945;33828,42571189;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
0,702893756472364;3,78;3328;906;-16883,7350626807;33827,4701253615;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
0,95697866583685;4,086;3574;660;-16883,2506968637;33826,5013937274;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
0,985803424462233;4,12071428571429;3588;646;-16883,2191238522;33826,4382477045;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,01462818308762;4,15542857142857;3618;616;-16883,1837373071;33826,3674746141;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,043452941713;4,19014285714286;3644;590;-16883,1525742275;33826,305148455;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,07227770033838;4,22485714285714;3664;570;-16883,094475976;33826,1889519521;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,10110245896376;4,25957142857143;3672;562;-16883,0274927283;33826,0549854567;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,12992721758915;4,29428571428571;3688;546;-16882,9542170728;33825,9084341455;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,15875197621453;4,329;3704;530;-16882,8866548001;33825,7733096002;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,18757673483991;4,36371428571429;3722;512;-16882,8361804007;33825,6723608015;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,2164014934653;4,39842857142857;3747;487;-16882,7888091114;33825,5776182227;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,24522625209068;4,43314285714286;3769;465;-16882,7515887643;33825,5031775287;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,27405101071606;4,46785714285714;3779;455;-16882,7303312417;33825,4606624834;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,30287576934144;4,50257142857143;3787;447;-16882,715226197;33825,430452394;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,33170052796683;4,53728571428571;3799;435;-16882,6977962468;33825,3955924937;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
1,36052528659221;4,572;3815;419;-16882,6909476376;33825,3818952752;"intensite_MR_moyen_sans_2202_2024";"intensite";"MR";"moyen";"sans_2202_2024";"vent"
-1,28359099040021;15,7000000000001;533;4770;-1391,60510027848;2841,21020055697;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,984929462167589;17,172380952381;834;4469;-1390,98801702917;2839,97603405834;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,769723160452751;18,2333333333334;1141;4162;-1390,14366015755;2838,2873203151;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,566880595999807;19,2333333333334;1454;3849;-1389,764371807;2837,528743614;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,41136796325255;20;1756;3547;-1389,677508457;2837,355016914;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,391083706807255;20,1;1791;3512;-1389,67191672276;2837,34383344551;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,370799450361961;20,2;1833;3470;-1389,65671834742;2837,31343669483;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,350515193916667;20,3;1865;3438;-1389,61374234419;2837,22748468837;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,330230937471372;20,4;1914;3389;-1389,54423843064;2837,08847686128;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,309946681026078;20,5;1967;3336;-1389,49179165846;2836,98358331691;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,289662424580784;20,6;2015;3288;-1389,46989384573;2836,93978769147;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,269378168135489;20,7;2051;3252;-1389,46419299414;2836,92838598828;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,249093911690195;20,8;2076;3227;-1389,49930993883;2836,99861987766;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,2288096552449;20,9;2111;3192;-1389,56463062456;2837,12926124912;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,208525398799606;21;2149;3154;-1389,6026555681;2837,20531113619;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,188241142354312;21,1;2196;3107;-1389,6407636556;2837,2815273112;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,167956885909017;21,2;2252;3051;-1389,69616819406;2837,39233638812;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,147672629463723;21,3;2292;3011;-1389,7176275099;2837,43525501979;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,127388373018429;21,4;2356;2947;-1389,73905526042;2837,47811052085;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
-0,0056828343466609;22;2660;2643;-1389,96464983561;2837,92929967121;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
0,116022704325107;22,6;2954;2349;-1390,06912604459;2838,13825208918;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
0,24448966181197;23,2333333333334;3260;2043;-1389,92893019248;2837,85786038497;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
0,379138487929784;23,8971428571429;3560;1743;-1390,10303812628;2838,20607625257;"presence_MR_rafale_max_sans_2202_2024";"presence";"MR";"rafale_max";"sans_2202_2024";"temperature"
